,simulation TH 0,simulation TH 1,simulation TH 2,simulation TH 3,simulation TH 4,simulation TH 5,simulation TH 6,simulation TH 7,simulation TH 8,simulation TH 9,simulation TH 10,simulation TH 11,simulation TH 12,simulation TH 13,simulation TH 14,simulation TH 15,simulation TH 16,simulation TH 17,simulation TH 18,simulation TH 19,simulation TH 20,simulation TH 21,simulation TH 22,simulation TH 23,simulation TH 24,simulation TH 25,simulation TH 26,simulation TH 27,simulation TH 28,simulation TH 29,simulation TH 30,simulation TH 31,simulation TH 32,simulation TH 33,simulation TH 34,simulation TH 35,simulation TH 36,simulation TH 37,simulation TH 38,simulation TH 39,simulation TH 40,simulation TH 41,simulation TH 42,simulation TH 43,simulation TH 44,simulation TH 45,simulation TH 46,simulation TH 47,simulation TH 48,simulation TH 49,simulation TH 50,simulation TH 51,simulation TH 52,simulation TH 53,simulation TH 54,simulation TH 55,simulation TH 56,simulation TH 57,simulation TH 58,simulation TH 59,simulation TH 60,simulation TH 61,simulation TH 62,simulation TH 63,simulation TH 64,simulation TH 65,simulation TH 66,simulation TH 67,simulation TH 68,simulation TH 69,simulation TH 70,simulation TH 71,simulation TH 72,simulation TH 73,simulation TH 74,simulation TH 75,simulation TH 76,simulation TH 77,simulation TH 78,simulation TH 79,simulation TH 80,simulation TH 81,simulation TH 82,simulation TH 83,simulation TH 84,simulation TH 85,simulation TH 86,simulation TH 87,simulation TH 88,simulation TH 89,simulation TH 90,simulation TH 91,simulation TH 92,simulation TH 93,simulation TH 94,simulation TH 95,simulation TH 96,simulation TH 97,simulation TH 98,simulation TH 99,renewal process TH,M/G/1 TH,no congestion TH,simulation delay 0,simulation delay 1,simulation delay 2,simulation delay 3,simulation delay 4,simulation delay 5,simulation delay 6,simulation delay 7,simulation delay 8,simulation delay 9,simulation delay 10,simulation delay 11,simulation delay 12,simulation delay 13,simulation delay 14,simulation delay 15,simulation delay 16,simulation delay 17,simulation delay 18,simulation delay 19,simulation delay 20,simulation delay 21,simulation delay 22,simulation delay 23,simulation delay 24,simulation delay 25,simulation delay 26,simulation delay 27,simulation delay 28,simulation delay 29,simulation delay 30,simulation delay 31,simulation delay 32,simulation delay 33,simulation delay 34,simulation delay 35,simulation delay 36,simulation delay 37,simulation delay 38,simulation delay 39,simulation delay 40,simulation delay 41,simulation delay 42,simulation delay 43,simulation delay 44,simulation delay 45,simulation delay 46,simulation delay 47,simulation delay 48,simulation delay 49,simulation delay 50,simulation delay 51,simulation delay 52,simulation delay 53,simulation delay 54,simulation delay 55,simulation delay 56,simulation delay 57,simulation delay 58,simulation delay 59,simulation delay 60,simulation delay 61,simulation delay 62,simulation delay 63,simulation delay 64,simulation delay 65,simulation delay 66,simulation delay 67,simulation delay 68,simulation delay 69,simulation delay 70,simulation delay 71,simulation delay 72,simulation delay 73,simulation delay 74,simulation delay 75,simulation delay 76,simulation delay 77,simulation delay 78,simulation delay 79,simulation delay 80,simulation delay 81,simulation delay 82,simulation delay 83,simulation delay 84,simulation delay 85,simulation delay 86,simulation delay 87,simulation delay 88,simulation delay 89,simulation delay 90,simulation delay 91,simulation delay 92,simulation delay 93,simulation delay 94,simulation delay 95,simulation delay 96,simulation delay 97,simulation delay 98,simulation delay 99,delay renewal,delay mg1,delay no cong,simulation speed 0,simulation speed 1,simulation speed 2,simulation speed 3,simulation speed 4,simulation speed 5,simulation speed 6,simulation speed 7,simulation speed 8,simulation speed 9,simulation speed 10,simulation speed 11,simulation speed 12,simulation speed 13,simulation speed 14,simulation speed 15,simulation speed 16,simulation speed 17,simulation speed 18,simulation speed 19,simulation speed 20,simulation speed 21,simulation speed 22,simulation speed 23,simulation speed 24,simulation speed 25,simulation speed 26,simulation speed 27,simulation speed 28,simulation speed 29,simulation speed 30,simulation speed 31,simulation speed 32,simulation speed 33,simulation speed 34,simulation speed 35,simulation speed 36,simulation speed 37,simulation speed 38,simulation speed 39,simulation speed 40,simulation speed 41,simulation speed 42,simulation speed 43,simulation speed 44,simulation speed 45,simulation speed 46,simulation speed 47,simulation speed 48,simulation speed 49,simulation speed 50,simulation speed 51,simulation speed 52,simulation speed 53,simulation speed 54,simulation speed 55,simulation speed 56,simulation speed 57,simulation speed 58,simulation speed 59,simulation speed 60,simulation speed 61,simulation speed 62,simulation speed 63,simulation speed 64,simulation speed 65,simulation speed 66,simulation speed 67,simulation speed 68,simulation speed 69,simulation speed 70,simulation speed 71,simulation speed 72,simulation speed 73,simulation speed 74,simulation speed 75,simulation speed 76,simulation speed 77,simulation speed 78,simulation speed 79,simulation speed 80,simulation speed 81,simulation speed 82,simulation speed 83,simulation speed 84,simulation speed 85,simulation speed 86,simulation speed 87,simulation speed 88,simulation speed 89,simulation speed 90,simulation speed 91,simulation speed 92,simulation speed 93,simulation speed 94,simulation speed 95,simulation speed 96,simulation speed 97,simulation speed 98,simulation speed 99,deadlock sim0,deadlock sim1,deadlock sim2,deadlock sim3,deadlock sim4,deadlock sim5,deadlock sim6,deadlock sim7,deadlock sim8,deadlock sim9,deadlock sim10,deadlock sim11,deadlock sim12,deadlock sim13,deadlock sim14,deadlock sim15,deadlock sim16,deadlock sim17,deadlock sim18,deadlock sim19,deadlock sim20,deadlock sim21,deadlock sim22,deadlock sim23,deadlock sim24,deadlock sim25,deadlock sim26,deadlock sim27,deadlock sim28,deadlock sim29,deadlock sim30,deadlock sim31,deadlock sim32,deadlock sim33,deadlock sim34,deadlock sim35,deadlock sim36,deadlock sim37,deadlock sim38,deadlock sim39,deadlock sim40,deadlock sim41,deadlock sim42,deadlock sim43,deadlock sim44,deadlock sim45,deadlock sim46,deadlock sim47,deadlock sim48,deadlock sim49,deadlock sim50,deadlock sim51,deadlock sim52,deadlock sim53,deadlock sim54,deadlock sim55,deadlock sim56,deadlock sim57,deadlock sim58,deadlock sim59,deadlock sim60,deadlock sim61,deadlock sim62,deadlock sim63,deadlock sim64,deadlock sim65,deadlock sim66,deadlock sim67,deadlock sim68,deadlock sim69,deadlock sim70,deadlock sim71,deadlock sim72,deadlock sim73,deadlock sim74,deadlock sim75,deadlock sim76,deadlock sim77,deadlock sim78,deadlock sim79,deadlock sim80,deadlock sim81,deadlock sim82,deadlock sim83,deadlock sim84,deadlock sim85,deadlock sim86,deadlock sim87,deadlock sim88,deadlock sim89,deadlock sim90,deadlock sim91,deadlock sim92,deadlock sim93,deadlock sim94,deadlock sim95,deadlock sim96,deadlock sim97,deadlock sim98,deadlock sim99,max rho renewal,max rho mg1,max rho no cong,avg rho renewal,avg rho mg1,avg rho no cong,block rate renewal,block rate mg1,block rate no cong,block rate sim0,block rate sim1,block rate sim2,block rate sim3,block rate sim4,block rate sim5,block rate sim6,block rate sim7,block rate sim8,block rate sim9,block rate sim10,block rate sim11,block rate sim12,block rate sim13,block rate sim14,block rate sim15,block rate sim16,block rate sim17,block rate sim18,block rate sim19,block rate sim20,block rate sim21,block rate sim22,block rate sim23,block rate sim24,block rate sim25,block rate sim26,block rate sim27,block rate sim28,block rate sim29,block rate sim30,block rate sim31,block rate sim32,block rate sim33,block rate sim34,block rate sim35,block rate sim36,block rate sim37,block rate sim38,block rate sim39,block rate sim40,block rate sim41,block rate sim42,block rate sim43,block rate sim44,block rate sim45,block rate sim46,block rate sim47,block rate sim48,block rate sim49,block rate sim50,block rate sim51,block rate sim52,block rate sim53,block rate sim54,block rate sim55,block rate sim56,block rate sim57,block rate sim58,block rate sim59,block rate sim60,block rate sim61,block rate sim62,block rate sim63,block rate sim64,block rate sim65,block rate sim66,block rate sim67,block rate sim68,block rate sim69,block rate sim70,block rate sim71,block rate sim72,block rate sim73,block rate sim74,block rate sim75,block rate sim76,block rate sim77,block rate sim78,block rate sim79,block rate sim80,block rate sim81,block rate sim82,block rate sim83,block rate sim84,block rate sim85,block rate sim86,block rate sim87,block rate sim88,block rate sim89,block rate sim90,block rate sim91,block rate sim92,block rate sim93,block rate sim94,block rate sim95,block rate sim96,block rate sim97,block rate sim98,block rate sim99
0,195,197,198,199,197,199,198,197,198,197,197,195,198,203,191,197,194,196,199,201,192,199,191,192,197,197,195,200,194,197,199,194,202,194,196,202,196,192,204,199,198,194,195,198,200,197,199,196,196,197,199,197,195,195,196,194,202,199,196,194,198,198,197,194,201,191,199,196,201,201,194,201,194,196,200,197,194,198,201,196,194,202,197,196,191,199,203,193,194,197,199,197,196,197,198,193,198,195,197,199,197.36842105263156,197.36842105263156,197.36842105263156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.593,0.5945,0.5977,0.5882,0.593,0.5946,0.5912,0.5966,0.5995,0.5945,0.5909,0.5944,0.5948,0.5797,0.5973,0.5833,0.5928,0.6049,0.5946,0.5826,0.598,0.587,0.6007,0.5967,0.5993,0.5903,0.5929,0.5931,0.5998,0.5885,0.5923,0.6032,0.5833,0.5927,0.5932,0.5832,0.5956,0.5981,0.5881,0.5902,0.59,0.6047,0.5976,0.5896,0.5884,0.6043,0.5882,0.583,0.5903,0.5909,0.5914,0.5889,0.5946,0.591,0.594,0.6028,0.5841,0.5898,0.588,0.5939,0.594,0.584,0.5873,0.6019,0.581,0.601,0.5909,0.5959,0.5898,0.5849,0.5986,0.5857,0.5938,0.5871,0.586,0.5874,0.5968,0.5931,0.5882,0.5935,0.5965,0.5864,0.5929,0.5831,0.5965,0.5886,0.5845,0.598,0.5927,0.5901,0.5885,0.593,0.592,0.5854,0.5872,0.5937,0.5864,0.5931,0.5904,0.5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05065789473684207,0.05065789473684207,0.0,0.00695668597330647,0.00695668597330647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,392,388,384,390,393,386,386,387,388,396,391,384,393,384,389,382,385,391,392,395,384,381,386,381,398,389,391,387,392,386,386,393,385,389,389,393,385,389,388,389,389,396,395,387,391,385,397,390,391,386,392,391,396,392,394,388,381,391,390,390,388,388,381,395,392,393,393,396,397,386,388,397,389,382,383,387,387,392,393,391,389,388,384,391,386,386,385,394,390,391,391,388,388,386,389,393,396,391,390,389,385.6466944133673,385.4093672736582,392.82406908879454,293,191,278,207,231,266,236,219,229,179,229,244,195,180,237,190,227,288,208,275,258,267,258,203,197,195,322,242,185,235,230,223,208,211,233,225,165,221,222,210,270,190,236,185,252,165,219,193,250,291,224,203,165,165,237,217,259,225,222,195,218,235,208,276,182,244,204,262,209,205,247,210,234,220,239,236,245,230,235,213,249,268,204,236,226,269,246,185,197,225,262,261,216,209,257,244,274,204,234,167,365.1528199854506,377.27325545621954,0.0,0.58115,0.58805,0.58375,0.5845,0.5797,0.58705,0.5885,0.5863,0.5871,0.5851,0.58235,0.58715,0.58765,0.58825,0.5829,0.58845,0.59105,0.5788,0.5858,0.5727,0.58845,0.59005,0.5831,0.58825,0.5845,0.58585,0.57895,0.59295,0.5861,0.58925,0.5854,0.5829,0.59375,0.58565,0.585,0.58705,0.58915,0.5846,0.58715,0.5843,0.5843,0.5843,0.58105,0.58585,0.58645,0.5911,0.58365,0.58485,0.5843,0.5846,0.58405,0.5852,0.5815,0.58365,0.57845,0.5851,0.5898,0.5893,0.5855,0.58555,0.58425,0.58855,0.5949,0.5781,0.5867,0.5875,0.58605,0.5779,0.5829,0.58265,0.5858,0.57825,0.5832,0.59215,0.5881,0.5874,0.5878,0.5835,0.5848,0.57935,0.58505,0.5824,0.59435,0.583,0.5869,0.5871,0.58655,0.5835,0.5881,0.5822,0.58105,0.59205,0.58435,0.5873,0.58315,0.5815,0.5776,0.5857,0.5849,0.5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09898317878448575,0.09892236395375512,0.0,0.01359304201290707,0.013584690507537371,0.0,9.215746954330966e-06,9.193447267224806e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,575,574,580,569,573,583,569,574,575,571,581,573,581,579,571,567,580,578,574,579,582,581,571,580,574,573,567,572,574,577,579,586,574,572,574,577,579,580,585,578,570,570,571,578,577,578,576,587,577,577,578,581,578,576,579,571,582,574,573,579,576,576,574,570,572,564,569,581,576,575,578,582,565,582,576,572,579,578,569,579,576,581,577,575,568,576,585,571,570,583,575,575,571,574,572,574,583,580,577,576,565.5334773642817,564.216549499687,585.8670853050469,786,804,767,682,798,652,747,832,656,675,685,814,647,742,765,685,848,713,818,709,739,765,757,675,836,744,726,747,765,684,758,717,694,649,723,716,696,769,787,713,780,767,746,725,786,686,728,708,727,719,768,708,720,648,739,680,695,746,741,708,660,692,702,725,670,776,722,728,668,769,638,768,668,685,686,747,684,664,762,675,653,715,731,760,728,730,745,823,771,757,774,761,717,639,790,747,733,752,784,767,1047.0823338705538,1115.1596192436316,0.0,0.5740333333333334,0.5748333333333333,0.5778333333333334,0.5826000000000001,0.5754333333333334,0.578,0.5823,0.5748,0.5792333333333334,0.5819,0.5756666666666667,0.5790333333333334,0.5761333333333333,0.5783666666666667,0.5777333333333334,0.5857333333333334,0.5724333333333333,0.5765,0.5766333333333334,0.5833,0.5746999999999999,0.5723333333333332,0.5791,0.5788333333333332,0.5738666666666666,0.5810333333333333,0.581,0.5760666666666667,0.5756333333333333,0.5793666666666667,0.5744333333333334,0.5722333333333333,0.5783666666666667,0.5814,0.5775,0.5779000000000001,0.5745333333333333,0.5748333333333333,0.5652999999999999,0.581,0.5821,0.5812666666666666,0.5795666666666667,0.5799333333333333,0.5755999999999999,0.5738,0.5758333333333334,0.5756333333333334,0.5768666666666667,0.5788,0.5773,0.5742,0.5772333333333333,0.5830333333333333,0.5708333333333334,0.5819,0.5719333333333333,0.5779,0.5729666666666666,0.5768,0.5798666666666666,0.5800333333333333,0.583,0.5818,0.5841333333333333,0.5826666666666666,0.5771,0.5759666666666666,0.5784,0.5797666666666667,0.5817333333333333,0.5737333333333332,0.5830333333333333,0.5790666666666668,0.5786,0.5815333333333333,0.5777333333333334,0.5806333333333333,0.5782,0.5781,0.5780333333333332,0.5752666666666667,0.5767666666666666,0.5768333333333334,0.5823333333333334,0.5752666666666666,0.5716,0.5798666666666666,0.5804666666666666,0.5769666666666667,0.5711666666666667,0.5803333333333333,0.5764,0.5795666666666666,0.5788666666666666,0.5794666666666667,0.5762,0.5771000000000001,0.5751666666666667,0.5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14515938354578695,0.14482370056763028,0.0,0.019934271896861318,0.019888173631669854,0.0,4.34040719189058e-05,4.3002360691809326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,757,753,752,744,754,757,744,757,748,754,764,766,763,763,756,756,755,765,764,765,756,744,762,763,757,762,753,760,755,766,770,759,758,761,753,764,757,760,754,753,766,754,765,759,751,764,764,764,752,762,753,754,745,743,757,761,756,761,755,758,762,762,759,756,760,757,762,768,751,757,763,750,754,753,760,754,755,761,752,757,754,765,755,756,758,762,750,761,759,752,767,766,754,757,762,761,760,759,747,745,737.5255941639398,733.877343174887,775.8398149700054,1649,1627,1471,1552,1708,1331,1690,1567,1449,1504,1379,1455,1563,1581,1613,1495,1690,1499,1545,1527,1490,1505,1527,1462,1606,1557,1639,1484,1575,1553,1446,1631,1560,1472,1575,1647,1363,1642,1618,1610,1595,1701,1507,1514,1512,1523,1423,1397,1438,1486,1454,1653,1547,1505,1467,1502,1527,1532,1545,1402,1433,1397,1534,1545,1437,1626,1441,1592,1580,1480,1543,1669,1461,1532,1600,1602,1478,1518,1682,1519,1435,1644,1424,1442,1389,1459,1560,1465,1593,1651,1614,1672,1458,1478,1701,1696,1467,1574,1464,1531,2003.2310039191086,2194.5169947887994,0.0,0.570075,0.56495,0.573625,0.574325,0.56555,0.5711,0.573025,0.56965,0.572375,0.5683,0.568975,0.569225,0.567875,0.5649,0.5659,0.57255,0.5679,0.5669,0.56995,0.5648,0.570575,0.5776,0.566425,0.566925,0.567025,0.569375,0.57025,0.569775,0.569925,0.564725,0.5655,0.5651,0.567125,0.5665,0.570525,0.561775,0.573925,0.5644,0.570875,0.571375,0.56725,0.567925,0.569825,0.571325,0.574225,0.5685,0.5694,0.57015,0.57495,0.572875,0.572375,0.5699,0.575275,0.57505,0.57075,0.5752,0.5741,0.5662,0.568425,0.572475,0.572375,0.57245,0.566425,0.5741,0.570025,0.562825,0.570275,0.56265,0.5695,0.567775,0.568775,0.56785,0.5709,0.57015,0.565925,0.5677,0.57265,0.567925,0.5682,0.5707,0.572875,0.562875,0.57085,0.56925,0.571775,0.56735,0.57375,0.572225,0.565275,0.571075,0.564525,0.565325,0.5713,0.5774,0.5662,0.5723,0.567225,0.566275,0.57385,0.574125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1892970972443472,0.18835957310875834,0.0,0.025995562350711935,0.025866815172457334,0.0,0.00012717548742416477,0.0001246475546513807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,1.0799999999999998,0.0,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999999999998,0.7200000000000001,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.7200000000000001,0.0,0.0,0.36000000000000004,1.4400000000000002,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,1.0799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999999999998,0.0,0.0,1.4400000000000002,0.0,0.0,0.36000000000000004,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,938,940,935,926,934,930,932,928,928,925,930,933,926,934,928,933,933,929,932,937,922,931,939,932,919,932,933,934,927,927,947,943,932,938,931,929,936,931,932,938,921,932,927,932,932,928,932,929,932,934,929,935,933,937,929,928,937,926,936,933,933,932,929,936,931,937,930,936,932,931,928,914,927,928,938,933,935,934,935,935,937,932,935,933,928,936,936,929,937,935,935,940,924,933,941,935,913,931,936,933,901.9332041556918,894.4584139877715,961.8740484901684,2480,2424,2663,2925,2721,2748,2650,2718,2694,2838,2596,2904,2791,2834,2739,2603,2789,2864,2786,2758,2849,2577,2694,2778,2741,2562,2470,2707,2568,2534,2708,3039,2631,2598,2699,2499,2754,2597,2828,2828,2834,2683,2688,2781,2697,2595,2915,2628,2603,3047,2789,2929,2887,2659,2628,2871,2690,2686,2719,2817,2916,2673,2455,2626,2690,2787,2641,2554,2566,2760,2909,2832,3045,2591,2907,2615,2719,2603,2657,2479,2786,2714,2633,2788,2474,2977,2541,2715,2695,2695,2716,2730,2564,2881,2654,2887,2855,2747,2765,2763,3195.5505208553454,3594.5144421047166,0.0,0.56582,0.5626200000000001,0.56174,0.55572,0.5619,0.5598799999999999,0.5592000000000001,0.56116,0.5596800000000001,0.5597599999999999,0.56454,0.5574399999999999,0.56076,0.55748,0.55724,0.56516,0.55952,0.55792,0.55658,0.5581799999999999,0.5612199999999999,0.56134,0.5585,0.5565399999999999,0.5641800000000001,0.562,0.5666599999999999,0.55794,0.5663,0.56728,0.55704,0.54906,0.55842,0.5633,0.5595399999999999,0.56686,0.5575,0.5628200000000001,0.5588599999999999,0.5555,0.5595600000000001,0.55962,0.5623799999999999,0.5557799999999999,0.5589000000000001,0.5644399999999999,0.5567200000000001,0.5617,0.5626,0.5546200000000001,0.5617800000000001,0.55424,0.5562199999999999,0.55992,0.5605399999999999,0.55934,0.56116,0.56282,0.5586800000000001,0.5588,0.55336,0.5646599999999999,0.5611999999999999,0.5595199999999999,0.5594600000000001,0.5557800000000002,0.56146,0.5616,0.5606599999999998,0.55846,0.55828,0.5635600000000001,0.5559999999999999,0.56342,0.55118,0.5594,0.5591400000000001,0.55998,0.55926,0.56186,0.55704,0.5593600000000001,0.5579799999999999,0.5557,0.56318,0.55646,0.56184,0.5605199999999999,0.55682,0.55986,0.56146,0.55518,0.56376,0.5578400000000001,0.56036,0.5573999999999999,0.56204,0.5599000000000001,0.55692,0.55804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23149249728500254,0.22956844643728874,0.0,0.03179012110854754,0.03152589738559673,0.0,0.00028682121898395004,0.00027732741866099434,0.0,0.0,1.4400000000000002,0.36000000000000004,0.36000000000000004,0.0,0.36000000000000004,0.0,0.0,0.7200000000000001,0.0,0.7200000000000001,1.8,1.8,0.36000000000000004,0.0,0.0,2.52,1.0799999999999998,0.7200000000000001,0.36000000000000004,0.0,0.7200000000000001,0.0,1.0799999999999998,0.7200000000000001,0.0,0.36000000000000004,2.1599999999999997,0.36000000000000004,0.36000000000000004,0.7200000000000001,1.4400000000000002,2.52,0.7200000000000001,0.36000000000000004,0.0,0.7200000000000001,0.0,2.1599999999999997,0.0,1.8,2.1599999999999997,0.0,0.0,0.0,1.8,1.8,0.7200000000000001,1.8,2.8800000000000003,2.1599999999999997,0.7200000000000001,1.8,1.4400000000000002,0.7200000000000001,0.7200000000000001,0.0,0.36000000000000004,0.0,0.0,0.0,2.1599999999999997,0.36000000000000004,0.0,0.7200000000000001,1.4400000000000002,2.52,0.0,1.0799999999999998,1.4400000000000002,0.36000000000000004,0.0,0.7200000000000001,0.0,0.36000000000000004,1.0799999999999998,1.8,0.36000000000000004,0.7200000000000001,0.7200000000000001,0.0,0.36000000000000004,0.0,0.36000000000000004,0.7200000000000001,1.8,0.36000000000000004,0.0,1.4400000000000002,2.1599999999999997,0.36000000000000004,1.4400000000000002,0.7200000000000001,1.0799999999999998,0.0,0.36000000000000004,0.0,0.36000000000000004,1.0799999999999998,0.7200000000000001
