,simulation TH 0,simulation TH 1,simulation TH 2,simulation TH 3,simulation TH 4,simulation TH 5,simulation TH 6,simulation TH 7,simulation TH 8,simulation TH 9,simulation TH 10,simulation TH 11,simulation TH 12,simulation TH 13,simulation TH 14,simulation TH 15,simulation TH 16,simulation TH 17,simulation TH 18,simulation TH 19,simulation TH 20,simulation TH 21,simulation TH 22,simulation TH 23,simulation TH 24,simulation TH 25,simulation TH 26,simulation TH 27,simulation TH 28,simulation TH 29,simulation TH 30,simulation TH 31,simulation TH 32,simulation TH 33,simulation TH 34,simulation TH 35,simulation TH 36,simulation TH 37,simulation TH 38,simulation TH 39,simulation TH 40,simulation TH 41,simulation TH 42,simulation TH 43,simulation TH 44,simulation TH 45,simulation TH 46,simulation TH 47,simulation TH 48,simulation TH 49,simulation TH 50,simulation TH 51,simulation TH 52,simulation TH 53,simulation TH 54,simulation TH 55,simulation TH 56,simulation TH 57,simulation TH 58,simulation TH 59,simulation TH 60,simulation TH 61,simulation TH 62,simulation TH 63,simulation TH 64,simulation TH 65,simulation TH 66,simulation TH 67,simulation TH 68,simulation TH 69,simulation TH 70,simulation TH 71,simulation TH 72,simulation TH 73,simulation TH 74,simulation TH 75,simulation TH 76,simulation TH 77,simulation TH 78,simulation TH 79,simulation TH 80,simulation TH 81,simulation TH 82,simulation TH 83,simulation TH 84,simulation TH 85,simulation TH 86,simulation TH 87,simulation TH 88,simulation TH 89,simulation TH 90,simulation TH 91,simulation TH 92,simulation TH 93,simulation TH 94,simulation TH 95,simulation TH 96,simulation TH 97,simulation TH 98,simulation TH 99,renewal process TH,M/G/1 TH,no congestion TH,simulation delay 0,simulation delay 1,simulation delay 2,simulation delay 3,simulation delay 4,simulation delay 5,simulation delay 6,simulation delay 7,simulation delay 8,simulation delay 9,simulation delay 10,simulation delay 11,simulation delay 12,simulation delay 13,simulation delay 14,simulation delay 15,simulation delay 16,simulation delay 17,simulation delay 18,simulation delay 19,simulation delay 20,simulation delay 21,simulation delay 22,simulation delay 23,simulation delay 24,simulation delay 25,simulation delay 26,simulation delay 27,simulation delay 28,simulation delay 29,simulation delay 30,simulation delay 31,simulation delay 32,simulation delay 33,simulation delay 34,simulation delay 35,simulation delay 36,simulation delay 37,simulation delay 38,simulation delay 39,simulation delay 40,simulation delay 41,simulation delay 42,simulation delay 43,simulation delay 44,simulation delay 45,simulation delay 46,simulation delay 47,simulation delay 48,simulation delay 49,simulation delay 50,simulation delay 51,simulation delay 52,simulation delay 53,simulation delay 54,simulation delay 55,simulation delay 56,simulation delay 57,simulation delay 58,simulation delay 59,simulation delay 60,simulation delay 61,simulation delay 62,simulation delay 63,simulation delay 64,simulation delay 65,simulation delay 66,simulation delay 67,simulation delay 68,simulation delay 69,simulation delay 70,simulation delay 71,simulation delay 72,simulation delay 73,simulation delay 74,simulation delay 75,simulation delay 76,simulation delay 77,simulation delay 78,simulation delay 79,simulation delay 80,simulation delay 81,simulation delay 82,simulation delay 83,simulation delay 84,simulation delay 85,simulation delay 86,simulation delay 87,simulation delay 88,simulation delay 89,simulation delay 90,simulation delay 91,simulation delay 92,simulation delay 93,simulation delay 94,simulation delay 95,simulation delay 96,simulation delay 97,simulation delay 98,simulation delay 99,delay renewal,delay mg1,delay no cong,simulation speed 0,simulation speed 1,simulation speed 2,simulation speed 3,simulation speed 4,simulation speed 5,simulation speed 6,simulation speed 7,simulation speed 8,simulation speed 9,simulation speed 10,simulation speed 11,simulation speed 12,simulation speed 13,simulation speed 14,simulation speed 15,simulation speed 16,simulation speed 17,simulation speed 18,simulation speed 19,simulation speed 20,simulation speed 21,simulation speed 22,simulation speed 23,simulation speed 24,simulation speed 25,simulation speed 26,simulation speed 27,simulation speed 28,simulation speed 29,simulation speed 30,simulation speed 31,simulation speed 32,simulation speed 33,simulation speed 34,simulation speed 35,simulation speed 36,simulation speed 37,simulation speed 38,simulation speed 39,simulation speed 40,simulation speed 41,simulation speed 42,simulation speed 43,simulation speed 44,simulation speed 45,simulation speed 46,simulation speed 47,simulation speed 48,simulation speed 49,simulation speed 50,simulation speed 51,simulation speed 52,simulation speed 53,simulation speed 54,simulation speed 55,simulation speed 56,simulation speed 57,simulation speed 58,simulation speed 59,simulation speed 60,simulation speed 61,simulation speed 62,simulation speed 63,simulation speed 64,simulation speed 65,simulation speed 66,simulation speed 67,simulation speed 68,simulation speed 69,simulation speed 70,simulation speed 71,simulation speed 72,simulation speed 73,simulation speed 74,simulation speed 75,simulation speed 76,simulation speed 77,simulation speed 78,simulation speed 79,simulation speed 80,simulation speed 81,simulation speed 82,simulation speed 83,simulation speed 84,simulation speed 85,simulation speed 86,simulation speed 87,simulation speed 88,simulation speed 89,simulation speed 90,simulation speed 91,simulation speed 92,simulation speed 93,simulation speed 94,simulation speed 95,simulation speed 96,simulation speed 97,simulation speed 98,simulation speed 99,deadlock sim0,deadlock sim1,deadlock sim2,deadlock sim3,deadlock sim4,deadlock sim5,deadlock sim6,deadlock sim7,deadlock sim8,deadlock sim9,deadlock sim10,deadlock sim11,deadlock sim12,deadlock sim13,deadlock sim14,deadlock sim15,deadlock sim16,deadlock sim17,deadlock sim18,deadlock sim19,deadlock sim20,deadlock sim21,deadlock sim22,deadlock sim23,deadlock sim24,deadlock sim25,deadlock sim26,deadlock sim27,deadlock sim28,deadlock sim29,deadlock sim30,deadlock sim31,deadlock sim32,deadlock sim33,deadlock sim34,deadlock sim35,deadlock sim36,deadlock sim37,deadlock sim38,deadlock sim39,deadlock sim40,deadlock sim41,deadlock sim42,deadlock sim43,deadlock sim44,deadlock sim45,deadlock sim46,deadlock sim47,deadlock sim48,deadlock sim49,deadlock sim50,deadlock sim51,deadlock sim52,deadlock sim53,deadlock sim54,deadlock sim55,deadlock sim56,deadlock sim57,deadlock sim58,deadlock sim59,deadlock sim60,deadlock sim61,deadlock sim62,deadlock sim63,deadlock sim64,deadlock sim65,deadlock sim66,deadlock sim67,deadlock sim68,deadlock sim69,deadlock sim70,deadlock sim71,deadlock sim72,deadlock sim73,deadlock sim74,deadlock sim75,deadlock sim76,deadlock sim77,deadlock sim78,deadlock sim79,deadlock sim80,deadlock sim81,deadlock sim82,deadlock sim83,deadlock sim84,deadlock sim85,deadlock sim86,deadlock sim87,deadlock sim88,deadlock sim89,deadlock sim90,deadlock sim91,deadlock sim92,deadlock sim93,deadlock sim94,deadlock sim95,deadlock sim96,deadlock sim97,deadlock sim98,deadlock sim99,max rho renewal,max rho mg1,max rho no cong,avg rho renewal,avg rho mg1,avg rho no cong,block rate renewal,block rate mg1,block rate no cong,block rate sim0,block rate sim1,block rate sim2,block rate sim3,block rate sim4,block rate sim5,block rate sim6,block rate sim7,block rate sim8,block rate sim9,block rate sim10,block rate sim11,block rate sim12,block rate sim13,block rate sim14,block rate sim15,block rate sim16,block rate sim17,block rate sim18,block rate sim19,block rate sim20,block rate sim21,block rate sim22,block rate sim23,block rate sim24,block rate sim25,block rate sim26,block rate sim27,block rate sim28,block rate sim29,block rate sim30,block rate sim31,block rate sim32,block rate sim33,block rate sim34,block rate sim35,block rate sim36,block rate sim37,block rate sim38,block rate sim39,block rate sim40,block rate sim41,block rate sim42,block rate sim43,block rate sim44,block rate sim45,block rate sim46,block rate sim47,block rate sim48,block rate sim49,block rate sim50,block rate sim51,block rate sim52,block rate sim53,block rate sim54,block rate sim55,block rate sim56,block rate sim57,block rate sim58,block rate sim59,block rate sim60,block rate sim61,block rate sim62,block rate sim63,block rate sim64,block rate sim65,block rate sim66,block rate sim67,block rate sim68,block rate sim69,block rate sim70,block rate sim71,block rate sim72,block rate sim73,block rate sim74,block rate sim75,block rate sim76,block rate sim77,block rate sim78,block rate sim79,block rate sim80,block rate sim81,block rate sim82,block rate sim83,block rate sim84,block rate sim85,block rate sim86,block rate sim87,block rate sim88,block rate sim89,block rate sim90,block rate sim91,block rate sim92,block rate sim93,block rate sim94,block rate sim95,block rate sim96,block rate sim97,block rate sim98,block rate sim99
0,188,191,189,192,191,194,192,189,190,189,191,187,192,191,187,193,189,191,189,187,193,189,184,191,190,190,193,193,188,191,194,192,188,192,186,192,192,189,190,187,190,190,194,190,190,192,193,191,189,188,190,188,188,190,199,186,190,187,193,189,187,192,193,187,193,194,190,191,187,189,197,198,190,193,192,192,192,188,194,195,188,189,196,190,190,190,189,192,187,186,189,189,186,192,184,186,189,191,196,195,191.08280254777065,191.08280254777065,191.08280254777065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5971,0.5914,0.6033,0.5931,0.5956,0.5773,0.592,0.5934,0.584,0.5942,0.5942,0.5925,0.6015,0.5886,0.5973,0.5855,0.5993,0.5897,0.5969,0.601,0.5906,0.5994,0.602,0.5878,0.5961,0.5886,0.5902,0.5946,0.5952,0.5889,0.5852,0.5867,0.5979,0.5939,0.5948,0.5903,0.5916,0.5942,0.592,0.5994,0.5879,0.5936,0.5912,0.5862,0.5886,0.5848,0.5893,0.595,0.5941,0.5972,0.5916,0.5931,0.5891,0.5963,0.5783,0.6076,0.5887,0.593,0.5889,0.5944,0.6009,0.5916,0.5906,0.5898,0.5821,0.5879,0.5899,0.5942,0.5974,0.5976,0.585,0.5854,0.5963,0.585,0.5912,0.5896,0.5948,0.5975,0.5822,0.5889,0.5979,0.5913,0.5835,0.5876,0.5907,0.5986,0.6,0.5844,0.5989,0.5971,0.597,0.5959,0.6016,0.5871,0.6012,0.5971,0.5997,0.5905,0.5845,0.5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03184713375796173,0.03184713375796173,0.0,0.004261895841139001,0.004261895841139001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,383,382,383,380,385,377,381,383,375,373,378,374,378,379,374,379,379,378,382,381,376,383,382,375,377,381,381,382,379,378,372,377,380,384,380,390,375,382,376,387,382,374,379,382,372,370,379,375,372,375,383,379,379,377,377,379,373,381,373,372,373,374,382,379,382,376,381,369,379,373,375,378,385,379,379,371,378,374,383,377,375,375,370,384,383,376,381,379,373,379,379,377,380,379,378,381,379,372,375,377,377.17991889834747,377.0999461965294,381.29547363414656,205,126,212,128,160,163,169,194,171,177,185,172,210,180,137,146,189,154,179,137,177,191,155,187,192,148,147,183,192,181,200,179,195,202,151,112,111,174,212,167,138,178,180,238,163,166,217,160,211,147,141,165,142,190,241,145,204,135,122,164,144,170,195,117,161,136,133,233,169,171,193,165,145,144,269,205,194,161,118,162,121,171,192,174,173,173,152,167,197,181,148,228,153,212,206,203,158,247,176,178,215.25278654670404,219.44971439633403,0.0,0.57815,0.58505,0.58225,0.5846,0.58485,0.58765,0.58225,0.58615,0.5913,0.5906,0.5899,0.58855,0.5827,0.5851,0.5857,0.58935,0.58375,0.5902,0.5894,0.59035,0.5903,0.57815,0.57975,0.5889,0.5864,0.5871,0.58505,0.5848,0.58265,0.58515,0.58655,0.5884,0.5868,0.58465,0.5892,0.58195,0.5916,0.5864,0.5871,0.58475,0.589,0.59385,0.58275,0.57805,0.59055,0.5891,0.58315,0.58965,0.5916,0.59045,0.5803,0.5843,0.5914,0.58345,0.5842,0.58835,0.58845,0.5879,0.59255,0.59145,0.5902,0.59085,0.58555,0.5892,0.5849,0.59275,0.5876,0.5916,0.5878,0.5921,0.5885,0.5813,0.58485,0.5888,0.57525,0.59345,0.5896,0.59275,0.5896,0.5909,0.5946,0.5873,0.59365,0.589,0.57865,0.59115,0.58365,0.5851,0.58595,0.5924,0.59165,0.5874,0.58465,0.58675,0.58815,0.58695,0.59095,0.5898,0.58885,0.5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06286061661181078,0.06284708947441835,0.0,0.008412229575992327,0.008410419326723637,0.0,3.454905955791418e-07,3.470239039835658e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,557,559,554,569,550,560,564,567,557,561,562,574,558,560,566,569,561,558,565,563,570,561,556,564,564,564,559,564,565,563,557,559,567,565,565,556,570,560,567,557,559,561,564,558,565,566,567,565,565,556,556,550,565,561,562,560,560,564,564,564,558,561,557,563,558,559,563,574,565,559,555,559,565,554,559,558,564,570,565,564,555,558,568,567,566,560,571,571,562,559,568,557,573,575,552,555,569,569,563,562,558.556169676252,558.0965662944327,570.5263006640228,562,518,420,563,481,567,483,575,499,528,474,477,491,496,534,514,562,528,632,539,508,493,404,507,518,567,515,547,597,486,599,543,545,536,575,557,554,539,508,531,613,438,593,494,544,440,547,445,534,592,528,532,499,616,521,523,429,559,580,474,509,563,575,408,545,565,644,561,476,491,515,558,473,535,526,482,490,472,490,617,600,548,546,492,544,541,508,508,504,537,503,545,521,486,598,602,500,495,618,456,629.1236308842255,653.3411595562867,0.0,0.5861333333333334,0.5816333333333334,0.5887666666666667,0.5770666666666668,0.5930333333333333,0.5833333333333333,0.5854333333333333,0.5763,0.5864666666666666,0.5796999999999999,0.5821666666666666,0.5770666666666666,0.5817666666666667,0.5833999999999999,0.5817666666666667,0.5789,0.5822,0.5859666666666666,0.5746,0.5820666666666666,0.5803333333333333,0.5865333333333334,0.5866,0.5756333333333333,0.5824999999999999,0.5780666666666666,0.5841666666666666,0.5772333333333334,0.5745666666666666,0.5833333333333333,0.5820666666666666,0.5860333333333333,0.5778333333333333,0.5800333333333333,0.5792333333333333,0.5802666666666666,0.5762333333333333,0.5827333333333334,0.5837333333333333,0.5847333333333332,0.5799666666666667,0.5884,0.5825666666666666,0.5843333333333333,0.5808666666666666,0.5825999999999999,0.5792,0.5824666666666666,0.5795000000000001,0.5823333333333334,0.5818333333333333,0.5858,0.5804,0.5794,0.5829333333333332,0.5826,0.588,0.5795,0.5758333333333334,0.5813,0.5854333333333334,0.5848333333333332,0.5813,0.5853,0.5835666666666667,0.5812333333333332,0.5717,0.5740666666666667,0.5806333333333333,0.5816,0.5881666666666666,0.5871,0.5784,0.5878666666666666,0.5837333333333334,0.5851,0.5823333333333333,0.5782,0.5784666666666666,0.5782,0.5846666666666667,0.5856333333333333,0.5774666666666667,0.5829666666666666,0.5795999999999999,0.5809666666666666,0.5750333333333334,0.5812999999999998,0.5818333333333333,0.5814666666666666,0.5774,0.5848666666666666,0.5742333333333333,0.5758666666666666,0.5856666666666666,0.5823333333333333,0.5777666666666667,0.5795999999999999,0.5801333333333333,0.5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09306853473556621,0.09298848855888009,0.0,0.012454759795494878,0.01244404773361484,0.0,1.6886198354468644e-06,1.6817304961488248e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,745,741,740,740,740,741,735,744,733,759,738,740,752,744,738,739,740,746,729,740,740,745,750,741,743,746,740,740,743,731,749,749,740,752,736,738,740,736,753,742,751,742,752,754,747,744,745,742,745,739,740,748,738,749,743,740,744,738,748,743,741,746,752,742,740,736,743,743,739,742,749,749,739,745,751,751,749,751,735,740,740,742,738,744,742,743,743,744,742,757,744,745,735,741,747,745,739,751,743,735,735.4274294909175,734.1024666703399,758.6458145049137,1067,1119,1072,1007,1016,1078,1189,1167,1103,1128,1032,933,938,1182,1031,1139,1041,1160,1164,998,1116,1096,1099,1007,1174,1084,1155,1151,1255,1074,904,1110,949,990,993,1137,1031,953,1107,1148,1171,1214,962,1047,1204,1275,1032,1102,1054,1137,1153,1012,1087,1057,1312,1154,1136,1089,1057,965,1164,1124,1035,1172,975,1103,1055,1117,1092,1138,1218,1102,1112,1119,1188,1004,1021,1127,1243,1153,992,1146,1077,999,1107,1050,1115,1098,1190,936,1198,1104,1174,1162,1032,845,1092,1100,1048,959,1227.658470985911,1297.9686534013754,0.0,0.577775,0.57445,0.578225,0.577875,0.57895,0.576475,0.5755,0.574875,0.57645,0.5705,0.576975,0.57805,0.573625,0.5672,0.58075,0.57505,0.5792,0.57235,0.57845,0.5789,0.579525,0.577975,0.5696,0.580125,0.575525,0.575075,0.5773,0.57585,0.571925,0.581825,0.576775,0.576275,0.58095,0.572425,0.577225,0.57845,0.577425,0.57825,0.569725,0.577475,0.5703,0.570725,0.577425,0.577375,0.570025,0.57315,0.5785,0.57435,0.57625,0.5725,0.571975,0.5742,0.576775,0.573475,0.5685,0.576675,0.574475,0.576325,0.57955,0.5778,0.5719,0.57335,0.578825,0.573625,0.580275,0.576425,0.5764,0.5751,0.575925,0.57495,0.56685,0.57625,0.5785,0.5736,0.572975,0.57415,0.5767,0.5673,0.573925,0.57865,0.578775,0.5787,0.578675,0.57745,0.575175,0.577025,0.576225,0.575125,0.57455,0.57365,0.570575,0.576925,0.575575,0.572875,0.575575,0.57995,0.57885,0.5734,0.576575,0.58175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1225737289722929,0.12235380355050507,0.0,0.016403249024233315,0.016373817828082306,0.0,5.125627647895953e-06,5.0873680848706165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
4,911,921,920,901,919,912,917,907,920,915,904,924,917,915,913,907,922,919,908,916,917,917,416,927,923,922,907,910,913,914,909,925,912,913,910,909,913,913,917,921,901,924,911,927,928,913,912,918,915,921,919,913,918,911,918,916,901,916,919,928,918,935,920,915,912,930,913,918,921,923,922,906,923,914,918,908,916,921,916,939,906,917,916,912,923,924,920,922,923,921,918,909,913,911,908,920,916,915,919,917,907.9931664552872,905.1673031667889,945.5036131370312,1991,1799,1817,1852,1762,1905,1785,1864,1968,1744,1928,1949,1777,1933,1981,1952,1885,1858,1876,1994,1811,1895,28304,1793,2035,1698,1847,1690,1893,2052,1851,1806,1874,1962,1918,2131,1933,2022,1842,1852,1756,1888,1727,1948,1669,2040,1905,1956,1964,1803,1920,1898,1978,2076,1941,1936,1930,1854,1960,1862,1939,1881,1860,1789,1882,1876,1901,1923,1862,1854,1872,1957,1810,2010,1876,1980,1844,1965,1863,2016,2025,2044,1696,1881,1876,1730,1952,1868,1778,1834,2018,2143,1727,1910,2030,2000,1927,1794,1953,1997,1996.2589511231215,2147.1950032145583,0.0,0.5706399999999999,0.5709200000000001,0.57006,0.5758,0.5701200000000001,0.57346,0.57316,0.57374,0.5673,0.57542,0.57328,0.56608,0.57172,0.5684800000000001,0.57014,0.5704799999999999,0.568,0.5705199999999999,0.5706200000000001,0.5655,0.5689,0.57078,0.25684000000000007,0.5695,0.56552,0.5726199999999999,0.57328,0.5771,0.5682400000000001,0.5689800000000002,0.5716400000000001,0.5691599999999999,0.57338,0.56898,0.57028,0.5627800000000001,0.5703600000000001,0.5713600000000001,0.56902,0.571,0.57968,0.56716,0.57434,0.5650599999999999,0.5740799999999999,0.5678,0.5711,0.56888,0.56648,0.57306,0.5695399999999999,0.5703600000000001,0.56634,0.5672799999999999,0.5687599999999999,0.5707800000000001,0.57388,0.56884,0.56532,0.5659599999999999,0.56524,0.5628599999999999,0.5704199999999999,0.57184,0.57016,0.5674800000000001,0.57152,0.5676200000000001,0.56556,0.56994,0.5667800000000001,0.5718599999999999,0.5705,0.5705600000000001,0.5683,0.5695,0.57154,0.5656800000000001,0.56962,0.56384,0.57078,0.5652,0.5732,0.5696399999999999,0.5658,0.5733,0.56832,0.5678,0.56778,0.5666200000000001,0.5677200000000001,0.5684799999999999,0.5757800000000001,0.5682,0.57026,0.5670799999999999,0.5658200000000001,0.5735000000000001,0.5693,0.57012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15133963860610544,0.15087238824313032,0.0,0.020252804578170018,0.02019027548547771,0.0,1.2015510433311574e-05,1.186649137479004e-05,0.0,0.0,0.0,0.0,0.0,2.52,0.36000000000000004,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.36000000000000004,0.36000000000000004,1.0799999999999998,1.0799999999999998,1.8,3.2399999999999998,1.4400000000000002,0.0,0.36000000000000004,1973.88,1.8,0.36000000000000004,1.0799999999999998,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,2.52,0.0,0.0,0.0,1.0799999999999998,0.0,0.36000000000000004,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.7200000000000001,1.0799999999999998,0.7200000000000001,0.0,2.1599999999999997,1.4400000000000002,0.7200000000000001,0.36000000000000004,0.36000000000000004,1.4400000000000002,0.0,0.0,0.36000000000000004,0.0,0.36000000000000004,3.6,0.0,0.36000000000000004,1.8,5.04,0.0,0.0,0.0,0.0,0.36000000000000004,0.36000000000000004,0.0,0.7200000000000001,0.0,0.36000000000000004,0.36000000000000004,0.0,0.7200000000000001,0.7200000000000001,0.0,0.36000000000000004,1.4400000000000002,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0
